id,path,canonical,transcript,Canonical_time,Error
3289,train/dr3/mdtb0/si1830,dh ah b ah d iy z ih n v ae r iy ah b l iy t uh k ae d v ae n t ih jh ah v hh ih m,dh ih b ah dh iy z ih n v er ih b l iy t uh k ih v ae n ih jh ih v hh ih m,"[{(5, 7): 'dh'}, {(7, 8): 'ah'}, {(8, 13): 'b'}, {(13, 17): 'ah'}, {(17, 20): 'd'}, {(20, 24): 'iy'}, {(24, 28): 'z'}, {(28, 30): 'ih'}, {(30, 34): 'n'}, {(34, 36): 'v'}, {(36, 39): 'ae'}, {(39, 41): 'r'}, {(41, 45): 'iy'}, {(45, 46): 'ah'}, {(46, 49): 'b'}, {(49, 52): 'l'}, {(52, 55): 'iy'}, {(55, 58): 't'}, {(58, 62): 'uh'}, {(62, 67): 'k'}, {(67, 69): 'ae'}, {(69, 72): 'd'}, {(72, 74): 'v'}, {(74, 78): 'ae'}, {(78, 80): 'n'}, {(80, 82): 't'}, {(82, 85): 'ih'}, {(85, 87): 'jh'}, {(87, 90): 'ah'}, {(90, 91): 'v'}, {(91, 93): 'hh'}, {(93, 95): 'ih'}, {(95, 97): 'm'}]","[1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1]"
3290,train/dr5/fdtd0/sa1,sh iy hh ae d y uh r d aa r k s uw t ih n g r iy s iy w ao sh w ao t er ao l y ih r,sh iy hh eh jh er d aa r k s uw dh ih n g r iy z iy w aa sh w aa dh er ao l y iy er,"[{(13, 18): 'sh'}, {(18, 26): 'iy'}, {(26, 30): 'hh'}, {(30, 35): 'ae'}, {(35, 40): 'd'}, {(39, 41): 'y'}, {(41, 45): 'uh'}, {(45, 47): 'r'}, {(47, 53): 'd'}, {(53, 58): 'aa'}, {(58, 64): 'r'}, {(64, 68): 'k'}, {(68, 74): 's'}, {(74, 80): 'uw'}, {(80, 85): 't'}, {(85, 90): 'ih'}, {(90, 94): 'n'}, {(94, 100): 'g'}, {(100, 106): 'r'}, {(106, 112): 'iy'}, {(112, 117): 's'}, {(117, 123): 'iy'}, {(129, 135): 'w'}, {(135, 139): 'ao'}, {(139, 145): 'sh'}, {(149, 155): 'w'}, {(155, 160): 'ao'}, {(160, 164): 't'}, {(164, 169): 'er'}, {(173, 181): 'ao'}, {(181, 187): 'l'}, {(187, 193): 'y'}, {(193, 200): 'ih'}, {(200, 206): 'r'}]","[1, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 0]"
3291,train/dr5/fdtd0/sa2,d ow n t ae s k m iy t uw k ae r iy ae n oy l iy r ae g l ay k dh ae t,d ow n ae s k m iy dh ih k eh r iy ih n oy l iy r ae g l ay k dh ae,"[{(7, 8): 'd'}, {(8, 10): 'ow'}, {(10, 11): 'n'}, {(11, 14): 't'}, {(14, 20): 'ae'}, {(20, 24): 's'}, {(24, 30): 'k'}, {(30, 34): 'm'}, {(34, 35): 'iy'}, {(35, 39): 't'}, {(39, 40): 'uw'}, {(40, 46): 'k'}, {(46, 49): 'ae'}, {(49, 55): 'r'}, {(55, 59): 'iy'}, {(59, 61): 'ae'}, {(61, 65): 'n'}, {(65, 69): 'oy'}, {(69, 74): 'l'}, {(74, 80): 'iy'}, {(80, 86): 'r'}, {(86, 93): 'ae'}, {(93, 100): 'g'}, {(100, 106): 'l'}, {(106, 111): 'ay'}, {(111, 116): 'k'}, {(116, 120): 'dh'}, {(120, 125): 'ae'}, {(125, 131): 't'}]","[1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]"
3292,train/dr5/fdtd0/sx321,dh ah g r aw n d hh ao g k l ih r l iy s ao hh ih z sh ae d ow b ah t s t ey d aw t ow n l iy ah m ow m ah n t,dh ih g r aw n d hh ao k l ih r l iy s ao ih sh ae dh ow b ih t s t ey dh aw ow n l iy ah m ow m ih n,"[{(14, 14): 'dh'}, {(14, 16): 'ah'}, {(16, 20): 'g'}, {(20, 24): 'r'}, {(24, 28): 'aw'}, {(28, 34): 'n'}, {(34, 37): 'd'}, {(37, 41): 'hh'}, {(41, 46): 'ao'}, {(46, 50): 'g'}, {(50, 54): 'k'}, {(54, 56): 'l'}, {(56, 59): 'ih'}, {(59, 62): 'r'}, {(62, 66): 'l'}, {(66, 68): 'iy'}, {(68, 75): 's'}, {(75, 81): 'ao'}, {(81, 82): 'hh'}, {(82, 84): 'ih'}, {(84, 85): 'z'}, {(85, 92): 'sh'}, {(92, 97): 'ae'}, {(97, 104): 'd'}, {(104, 110): 'ow'}, {(124, 128): 'b'}, {(128, 130): 'ah'}, {(130, 133): 't'}, {(133, 137): 's'}, {(137, 142): 't'}, {(142, 147): 'ey'}, {(147, 154): 'd'}, {(154, 160): 'aw'}, {(160, 166): 't'}, {(166, 171): 'ow'}, {(171, 177): 'n'}, {(177, 184): 'l'}, {(184, 188): 'iy'}, {(188, 191): 'ah'}, {(191, 196): 'm'}, {(196, 200): 'ow'}, {(200, 204): 'm'}, {(204, 208): 'ah'}, {(208, 212): 'n'}, {(212, 216): 't'}]","[1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0]"
3293,train/dr5/fdtd0/sx211,ow n l iy dh ah b eh s t p l ey er z eh n jh oy p aa p y uh l ae r ah t iy,ow n l iy dh ih b eh s t p l ey er z ih n jh oy p aa p y ih l eh r ih dh iy,"[{(5, 10): 'ow'}, {(10, 13): 'n'}, {(13, 17): 'l'}, {(17, 20): 'iy'}, {(20, 23): 'dh'}, {(23, 26): 'ah'}, {(26, 30): 'b'}, {(30, 35): 'eh'}, {(35, 40): 's'}, {(40, 46): 't'}, {(46, 52): 'p'}, {(52, 56): 'l'}, {(56, 62): 'ey'}, {(62, 68): 'er'}, {(68, 73): 'z'}, {(73, 79): 'eh'}, {(79, 83): 'n'}, {(83, 90): 'jh'}, {(90, 94): 'oy'}, {(94, 98): 'p'}, {(98, 103): 'aa'}, {(103, 107): 'p'}, {(107, 111): 'y'}, {(111, 114): 'uh'}, {(114, 118): 'l'}, {(118, 122): 'ae'}, {(122, 126): 'r'}, {(126, 131): 'ah'}, {(131, 135): 't'}, {(135, 138): 'iy'}]","[1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 0, 0, 1]"
3294,train/dr5/fdtd0/sx391,dh ey ao l l ay k l ao ng hh aa t sh aw er z,dh ey ao l ay k ah l ao ng hh aa t sh aw er s,"[{(5, 10): 'dh'}, {(10, 13): 'ey'}, {(13, 20): 'ao'}, {(20, 28): 'l'}, {(21, 28): 'l'}, {(28, 34): 'ay'}, {(34, 40): 'k'}, {(40, 46): 'l'}, {(46, 54): 'ao'}, {(54, 60): 'ng'}, {(60, 67): 'hh'}, {(67, 73): 'aa'}, {(73, 80): 't'}, {(80, 90): 'sh'}, {(90, 99): 'aw'}, {(99, 110): 'er'}, {(110, 120): 'z'}]","[1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]"
3295,train/dr5/fdtd0/sx121,t r eh s p ae s ih ng ih z f ao r b ih d n ae n d s ah b jh ih k t t uw p eh n l t iy,t r eh s p ae s ih ng ih z f er b ih n eh n s ah jh ih t ih p eh n l t iy,"[{(11, 16): 't'}, {(16, 20): 'r'}, {(20, 23): 'eh'}, {(23, 28): 's'}, {(28, 32): 'p'}, {(32, 35): 'ae'}, {(35, 40): 's'}, {(40, 45): 'ih'}, {(45, 48): 'ng'}, {(48, 53): 'ih'}, {(53, 56): 'z'}, {(56, 60): 'f'}, {(60, 65): 'ao'}, {(65, 68): 'r'}, {(68, 73): 'b'}, {(73, 78): 'ih'}, {(78, 81): 'd'}, {(81, 85): 'n'}, {(85, 90): 'ae'}, {(90, 93): 'n'}, {(93, 96): 'd'}, {(96, 100): 's'}, {(100, 105): 'ah'}, {(105, 109): 'b'}, {(109, 112): 'jh'}, {(112, 115): 'ih'}, {(115, 119): 'k'}, {(119, 123): 't'}, {(120, 122): 't'}, {(122, 124): 'uw'}, {(124, 130): 'p'}, {(130, 135): 'eh'}, {(135, 139): 'n'}, {(139, 144): 'l'}, {(144, 149): 't'}, {(149, 155): 'iy'}]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1]"
3296,train/dr5/fdtd0/sx301,w iy l ay k b l uw ch iy z b ah t v ih k t er p r ih f er z s w ih s ch iy z,w iy l ay b l uw ch iy z b ah v ih t er p er f er s w ih s ch iy z,"[{(7, 8): 'w'}, {(8, 10): 'iy'}, {(10, 17): 'l'}, {(17, 21): 'ay'}, {(21, 28): 'k'}, {(28, 30): 'b'}, {(30, 34): 'l'}, {(34, 36): 'uw'}, {(36, 46): 'ch'}, {(46, 56): 'iy'}, {(56, 65): 'z'}, {(74, 77): 'b'}, {(77, 79): 'ah'}, {(79, 81): 't'}, {(81, 84): 'v'}, {(84, 88): 'ih'}, {(88, 93): 'k'}, {(93, 95): 't'}, {(95, 99): 'er'}, {(99, 106): 'p'}, {(106, 112): 'r'}, {(112, 118): 'ih'}, {(118, 124): 'f'}, {(124, 131): 'er'}, {(131, 137): 'z'}, {(139, 142): 's'}, {(142, 145): 'w'}, {(145, 148): 'ih'}, {(148, 151): 's'}, {(151, 162): 'ch'}, {(162, 170): 'iy'}, {(170, 181): 'z'}]","[1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1]"
3297,train/dr5/fdtd0/si931,ao f ah n sh iy f ey l z t uw g ey n s eh k sh uw l s ae t ih s f ae k sh ih n,ao f ih n sh ih f ey l z t ih g ey n s eh k sh uw l s ae dh ih s f ae k sh ih n,"[{(5, 10): 'ao'}, {(10, 14): 'f'}, {(14, 17): 'ah'}, {(17, 20): 'n'}, {(20, 24): 'sh'}, {(24, 28): 'iy'}, {(28, 33): 'f'}, {(33, 39): 'ey'}, {(39, 43): 'l'}, {(43, 48): 'z'}, {(48, 50): 't'}, {(50, 53): 'uw'}, {(53, 57): 'g'}, {(57, 61): 'ey'}, {(61, 67): 'n'}, {(67, 70): 's'}, {(70, 74): 'eh'}, {(74, 79): 'k'}, {(79, 82): 'sh'}, {(82, 86): 'uw'}, {(86, 91): 'l'}, {(91, 94): 's'}, {(94, 98): 'ae'}, {(98, 103): 't'}, {(103, 108): 'ih'}, {(108, 112): 's'}, {(112, 115): 'f'}, {(115, 119): 'ae'}, {(119, 123): 'k'}, {(123, 129): 'sh'}, {(129, 133): 'ih'}, {(133, 137): 'n'}]","[1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1]"
3298,train/dr5/fdtd0/si1561,dh ah s er jh ih n k ae r iy d ah k ey jh ah v l ay v p ih jh ih n z,dh ih s er jh ih n k eh r iy d ey k ey jh ih v l ay f p ih jh ih n z,"[{(7, 8): 'dh'}, {(8, 10): 'ah'}, {(10, 16): 's'}, {(16, 20): 'er'}, {(20, 24): 'jh'}, {(24, 29): 'ih'}, {(29, 34): 'n'}, {(34, 39): 'k'}, {(39, 42): 'ae'}, {(42, 47): 'r'}, {(47, 52): 'iy'}, {(52, 56): 'd'}, {(56, 58): 'ah'}, {(58, 66): 'k'}, {(66, 72): 'ey'}, {(72, 80): 'jh'}, {(80, 83): 'ah'}, {(83, 87): 'v'}, {(87, 96): 'l'}, {(96, 105): 'ih'}, {(105, 113): 'v'}, {(113, 119): 'p'}, {(119, 126): 'ih'}, {(126, 133): 'jh'}, {(133, 138): 'ih'}, {(138, 145): 'n'}, {(145, 151): 'z'}]","[1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1]"
3299,train/dr5/fdtd0/si2191,sh iy d ih d n t iy v ah n g ih v m iy ah ch ae n s t uw r ih f y uw z,sh iy d ih n iy v ih n g ih v m iy eh ch ae n s t uw r er f y uw s,"[{(8, 14): 'sh'}, {(14, 20): 'iy'}, {(20, 23): 'd'}, {(23, 24): 'ih'}, {(24, 27): 'd'}, {(27, 28): 'n'}, {(28, 30): 't'}, {(30, 34): 'iy'}, {(34, 37): 'v'}, {(37, 40): 'ah'}, {(40, 45): 'n'}, {(45, 47): 'g'}, {(47, 50): 'ih'}, {(50, 53): 'v'}, {(56, 60): 'm'}, {(60, 66): 'iy'}, {(66, 70): 'ah'}, {(70, 77): 'ch'}, {(77, 83): 'ae'}, {(83, 91): 'n'}, {(91, 97): 's'}, {(97, 101): 't'}, {(101, 106): 'uw'}, {(106, 113): 'r'}, {(113, 121): 'ih'}, {(121, 130): 'f'}, {(130, 137): 'y'}, {(137, 144): 'uw'}, {(144, 152): 'z'}]","[1, 1, 1, 1, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0]"
3300,test/dr7/mdvc0/sa1,sh iy hh ae d y uh r d aa r k s uw t ih n g r iy s iy w ao sh w ao t er ao l y ih r,sh iy hh eh jh y er d aa r k s uw t ih n g r iy s iy w aa sh w aa dh er ao l y ih er,"[{(8, 13): 'sh'}, {(13, 17): 'iy'}, {(17, 21): 'hh'}, {(21, 27): 'ae'}, {(27, 30): 'd'}, {(30, 34): 'y'}, {(34, 35): 'uh'}, {(35, 37): 'r'}, {(37, 41): 'd'}, {(41, 46): 'aa'}, {(46, 49): 'r'}, {(49, 54): 'k'}, {(54, 60): 's'}, {(60, 68): 'uw'}, {(68, 75): 't'}, {(75, 79): 'ih'}, {(79, 81): 'n'}, {(81, 86): 'g'}, {(86, 91): 'r'}, {(91, 94): 'iy'}, {(94, 98): 's'}, {(98, 104): 'iy'}, {(104, 110): 'w'}, {(110, 116): 'ao'}, {(116, 123): 'sh'}, {(125, 130): 'w'}, {(130, 134): 'ao'}, {(134, 137): 't'}, {(137, 140): 'er'}, {(140, 145): 'ao'}, {(145, 150): 'l'}, {(150, 156): 'y'}, {(156, 161): 'ih'}, {(161, 166): 'r'}]","[1, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 1, 0]"
3301,test/dr7/mdvc0/sa2,d ow n t ae s k m iy t uw k ae r iy ae n oy l iy r ae g l ay k dh ae t,d ow n ae s m iy t ih k eh r iy ih n oy l iy r ae k l ay k dh ae t,"[{(5, 8): 'd'}, {(8, 11): 'ow'}, {(11, 14): 'n'}, {(14, 17): 't'}, {(17, 20): 'ae'}, {(20, 26): 's'}, {(26, 29): 'k'}, {(34, 40): 'm'}, {(40, 46): 'iy'}, {(46, 48): 't'}, {(48, 53): 'uw'}, {(53, 57): 'k'}, {(57, 64): 'ae'}, {(64, 68): 'r'}, {(68, 74): 'iy'}, {(77, 80): 'ae'}, {(80, 82): 'n'}, {(82, 88): 'oy'}, {(88, 95): 'l'}, {(95, 101): 'iy'}, {(101, 109): 'r'}, {(109, 115): 'ae'}, {(115, 121): 'g'}, {(121, 132): 'l'}, {(132, 140): 'ay'}, {(140, 149): 'k'}, {(149, 157): 'dh'}, {(157, 162): 'ae'}, {(162, 168): 't'}]","[1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1]"
3302,test/dr7/mdvc0/sx36,ow n l iy dh ah m ow s t ah k aa m p l ih sh t aa r t ih s t s ah b t ey n p aa p y uh l ae r ah t iy,ow n l iy dh ih m ow s t ih k aa m p l ih sh t aa r dh ih s ah t ey n p aa p ih l eh er ih dh iy,"[{(7, 10): 'ow'}, {(10, 13): 'n'}, {(13, 17): 'l'}, {(17, 20): 'iy'}, {(20, 21): 'dh'}, {(21, 24): 'ah'}, {(24, 28): 'm'}, {(28, 34): 'ow'}, {(34, 37): 's'}, {(37, 42): 't'}, {(42, 46): 'ah'}, {(46, 50): 'k'}, {(50, 54): 'aa'}, {(54, 57): 'm'}, {(57, 61): 'p'}, {(61, 66): 'l'}, {(66, 69): 'ih'}, {(69, 73): 'sh'}, {(73, 78): 't'}, {(78, 81): 'aa'}, {(81, 86): 'r'}, {(86, 91): 't'}, {(91, 94): 'ih'}, {(94, 98): 's'}, {(98, 103): 't'}, {(103, 108): 's'}, {(108, 112): 'ah'}, {(112, 115): 'b'}, {(115, 120): 't'}, {(120, 124): 'ey'}, {(124, 129): 'n'}, {(129, 133): 'p'}, {(133, 137): 'aa'}, {(137, 140): 'p'}, {(140, 144): 'y'}, {(144, 147): 'uh'}, {(147, 151): 'l'}, {(151, 156): 'ae'}, {(156, 160): 'r'}, {(160, 162): 'ah'}, {(162, 166): 't'}, {(166, 170): 'iy'}]","[1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 1]"
3303,test/dr7/mdvc0/sx216,dh ah s m ao l b oy p uh t dh ah w er m ao n dh ah hh uh k,dh ah s m ao l b oy p uh dh ah w er m aa n dh ah hh uh k,"[{(7, 8): 'dh'}, {(8, 10): 'ah'}, {(10, 14): 's'}, {(14, 20): 'm'}, {(20, 26): 'ao'}, {(26, 30): 'l'}, {(30, 39): 'b'}, {(39, 47): 'oy'}, {(47, 52): 'p'}, {(52, 56): 'uh'}, {(56, 60): 't'}, {(60, 61): 'dh'}, {(61, 64): 'ah'}, {(64, 69): 'w'}, {(69, 75): 'er'}, {(75, 82): 'm'}, {(82, 87): 'ao'}, {(87, 93): 'n'}, {(93, 94): 'dh'}, {(94, 95): 'ah'}, {(95, 101): 'hh'}, {(101, 108): 'uh'}, {(108, 113): 'k'}]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1]"
3304,test/dr7/mdvc0/sx396,dh ah f ih sh b iy g ae n t uw l iy p f r ae n t ih k l iy ao n dh ah s er f ah s ah v dh ah s m ao l l ey k,dh ih f ih sh b iy g eh n t ah l iy p f r ae n eh k l iy aa n dh ih s er f ih s ih v dh ah s m ao l ey k,"[{(7, 8): 'dh'}, {(8, 10): 'ah'}, {(10, 16): 'f'}, {(16, 21): 'ih'}, {(21, 27): 'sh'}, {(27, 30): 'b'}, {(30, 34): 'iy'}, {(34, 39): 'g'}, {(39, 42): 'ae'}, {(42, 46): 'n'}, {(46, 50): 't'}, {(50, 54): 'uw'}, {(54, 58): 'l'}, {(58, 62): 'iy'}, {(62, 68): 'p'}, {(68, 70): 'f'}, {(70, 74): 'r'}, {(74, 78): 'ae'}, {(78, 81): 'n'}, {(81, 85): 't'}, {(85, 88): 'ih'}, {(88, 93): 'k'}, {(93, 95): 'l'}, {(95, 99): 'iy'}, {(100, 105): 'ao'}, {(105, 110): 'n'}, {(110, 111): 'dh'}, {(111, 112): 'ah'}, {(112, 117): 's'}, {(117, 123): 'er'}, {(123, 129): 'f'}, {(129, 135): 'ah'}, {(135, 139): 's'}, {(139, 143): 'ah'}, {(143, 146): 'v'}, {(146, 148): 'dh'}, {(148, 151): 'ah'}, {(151, 158): 's'}, {(158, 163): 'm'}, {(163, 169): 'ao'}, {(169, 175): 'l'}, {(170, 177): 'l'}, {(177, 186): 'ey'}, {(186, 192): 'k'}]","[1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1]"
3305,test/dr7/mdvc0/sx126,aa r t ih f ih sh l ih n t eh l ih jh ih n s ih z f ao r r iy l,aa r dh ih f ih sh ih l ih n t eh l ah jh ih n s ih z f er r iy l,"[{(5, 10): 'aa'}, {(10, 14): 'r'}, {(14, 18): 't'}, {(18, 23): 'ih'}, {(23, 28): 'f'}, {(28, 33): 'ih'}, {(33, 36): 'sh'}, {(36, 41): 'l'}, {(41, 46): 'ih'}, {(46, 49): 'n'}, {(49, 54): 't'}, {(54, 57): 'eh'}, {(57, 61): 'l'}, {(61, 66): 'ih'}, {(66, 70): 'jh'}, {(70, 74): 'ih'}, {(74, 79): 'n'}, {(79, 82): 's'}, {(82, 90): 'ih'}, {(90, 95): 'z'}, {(95, 100): 'f'}, {(100, 106): 'ao'}, {(106, 112): 'r'}, {(106, 112): 'r'}, {(112, 116): 'iy'}, {(116, 122): 'l'}]","[1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1]"
3306,test/dr7/mdvc0/sx306,ah ch ow z n f y uw w ih l b ih k ah m jh eh n er l z,ah ch ow z ah n f y uw w l b ih k ah m jh eh n er l s,"[{(8, 11): 'ah'}, {(11, 17): 'ch'}, {(17, 24): 'ow'}, {(24, 32): 'z'}, {(32, 37): 'n'}, {(40, 45): 'f'}, {(45, 49): 'y'}, {(49, 56): 'uw'}, {(56, 58): 'w'}, {(58, 62): 'ih'}, {(62, 66): 'l'}, {(66, 70): 'b'}, {(70, 75): 'ih'}, {(75, 81): 'k'}, {(81, 86): 'ah'}, {(86, 92): 'm'}, {(92, 96): 'jh'}, {(96, 100): 'eh'}, {(100, 106): 'n'}, {(106, 110): 'er'}, {(110, 114): 'l'}, {(114, 119): 'z'}]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]"
3307,test/dr7/mdvc0/si936,ah l ay n ih ng ao l dh ah t iy th m ey t ey k ah y ih r ao r m ao r,ah l ay n iy ng aa l dh ah t iy th m ey t ey k ey y ih er aa r m ao r,"[{(5, 10): 'ah'}, {(10, 16): 'l'}, {(16, 20): 'ay'}, {(20, 26): 'n'}, {(26, 30): 'ih'}, {(30, 35): 'ng'}, {(35, 43): 'ao'}, {(43, 50): 'l'}, {(50, 54): 'dh'}, {(54, 56): 'ah'}, {(56, 65): 't'}, {(65, 72): 'iy'}, {(72, 81): 'th'}, {(91, 94): 'm'}, {(94, 98): 'ey'}, {(98, 104): 't'}, {(104, 110): 'ey'}, {(110, 115): 'k'}, {(115, 117): 'ah'}, {(117, 124): 'y'}, {(124, 131): 'ih'}, {(131, 137): 'r'}, {(141, 145): 'ao'}, {(145, 148): 'r'}, {(148, 155): 'm'}, {(155, 160): 'ao'}, {(160, 165): 'r'}]","[1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1]"
3308,test/dr7/mdvc0/si2174,ao sh ah t ah p hh iy s eh d,aa sh ah dh ah p hh iy s eh d,"[{(5, 24): 'ao'}, {(33, 37): 'sh'}, {(37, 41): 'ah'}, {(41, 46): 't'}, {(46, 55): 'ah'}, {(55, 62): 'p'}, {(74, 78): 'hh'}, {(78, 81): 'iy'}, {(81, 87): 's'}, {(87, 94): 'eh'}, {(94, 101): 'd'}]","[0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1]"
3309,test/dr7/mdvc0/si2196,ah p r ah f eh sh ih n dh ae t b r ao t m iy ae z g uh d ae n ih n k ah m ae z m ay n w ah z n t t uw b iy s n iy z d ae t,hh ah p r ah f eh sh ih n dh ah b r aa m iy ih z g uh dh ih n ih n k ih m ah z m ay n w ah z n t ih b iy s n iy z d ae t,"[{(5, 10): 'ah'}, {(10, 14): 'p'}, {(14, 18): 'r'}, {(18, 23): 'ah'}, {(23, 27): 'f'}, {(27, 29): 'eh'}, {(29, 34): 'sh'}, {(34, 37): 'ih'}, {(37, 41): 'n'}, {(41, 45): 'dh'}, {(45, 47): 'ae'}, {(47, 50): 't'}, {(50, 55): 'b'}, {(55, 58): 'r'}, {(58, 62): 'ao'}, {(62, 66): 't'}, {(66, 69): 'm'}, {(69, 73): 'iy'}, {(73, 78): 'ae'}, {(78, 81): 'z'}, {(81, 85): 'g'}, {(85, 90): 'uh'}, {(90, 93): 'd'}, {(93, 95): 'ae'}, {(95, 98): 'n'}, {(98, 103): 'ih'}, {(103, 107): 'n'}, {(107, 111): 'k'}, {(111, 113): 'ah'}, {(113, 117): 'm'}, {(117, 120): 'ae'}, {(120, 123): 'z'}, {(124, 132): 'm'}, {(132, 138): 'ay'}, {(138, 145): 'n'}, {(145, 149): 'w'}, {(149, 154): 'ah'}, {(154, 158): 'z'}, {(158, 162): 'n'}, {(162, 166): 't'}, {(166, 168): 't'}, {(168, 170): 'uw'}, {(170, 173): 'b'}, {(173, 177): 'iy'}, {(177, 183): 's'}, {(183, 187): 'n'}, {(187, 191): 'iy'}, {(191, 196): 'z'}, {(196, 201): 'd'}, {(201, 208): 'ae'}, {(208, 214): 't'}]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
3310,test/dr5/mdwa0/sa1,sh iy hh ae d y uh r d aa r k s uw t ih n g r iy s iy w ao sh w ao t er ao l y ih r,sh iy hh eh jh er d aa r s uw dh ih ng g r iy z ih w ao r sh w ao dh er ao l y ih er,"[{(5, 11): 'sh'}, {(11, 17): 'iy'}, {(17, 21): 'hh'}, {(21, 26): 'ae'}, {(26, 29): 'd'}, {(27, 29): 'y'}, {(29, 32): 'uh'}, {(32, 34): 'r'}, {(34, 37): 'd'}, {(37, 40): 'aa'}, {(40, 43): 'r'}, {(43, 46): 'k'}, {(46, 52): 's'}, {(52, 56): 'uw'}, {(56, 60): 't'}, {(60, 65): 'ih'}, {(65, 68): 'n'}, {(68, 71): 'g'}, {(71, 74): 'r'}, {(74, 78): 'iy'}, {(78, 81): 's'}, {(81, 83): 'iy'}, {(83, 88): 'w'}, {(88, 93): 'ao'}, {(93, 98): 'sh'}, {(100, 105): 'w'}, {(105, 108): 'ao'}, {(108, 111): 't'}, {(111, 114): 'er'}, {(114, 117): 'ao'}, {(117, 120): 'l'}, {(120, 125): 'y'}, {(125, 131): 'ih'}, {(131, 136): 'r'}]","[1, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0]"
